剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
再见黄埔滩2,1994,杨绍鸿,,陈庭威,,香港,20,,7.1,41
大捕快,1995,徐正康,吴肇铜,姜大卫 / 曾伟权 / 陈秀雯 / 蔡少芬 / 陈中坚 / 罗乐林 / 李成昌 / 艾威 / 楚原 / 焦雄 / 方_ / 陈勉良 / 林映辉 / 黄一飞 / 梁葆贞 / 蔡国庆 / 樊亦敏 / 郑雷 / 郑敬基 / 郭德信 / 曹_ / 黎汉持 / 游飙 / 陈荣峻 / 黄文标 / 王维德 / 李海生 / __光 / _天_ / 邓煜荣 / ___ / _瑞_ / 余慕莲 / 张志平 / 古明华 / 廖丽丽 / 谭一清 / 黎秀英 / 何壁坚 / 戴耀明 / 蒋克 / 麦皓为 / 王伟梁,剧情 / 动作,香港,20,43,7.1,92
男人四十一头家,1995,李敬华 / 李国立,司徒锦源 / 鲍伟聪,郑少秋 / 陈秀雯 / 林保怡 / 陈芷菁 / 许绍雄 / 胡枫 / 白茵 / 陈山葱 / 徐濠萦,剧情 / 爱情 / 家庭,香港,20,45,7.1,230
岁月楼情,2015,黄国强,梁敏华,黄日华 / 夏雨 / 鲍起静 / 唐宁 / 关宝慧 / 林利 / 姜皓文 / 曾伟权 / _伊彤 / _熙 / __ / _昌佑 / _康_ / 黎彼得,剧情 / 爱情 / 传记,香港,15,45,7.1,155
一切从失踪开始,1995,关永忠,关永忠,刘松仁 / 林保怡 / 张可颐 / 关咏荷 / 陈美琪,悬疑 / 惊悚 / 犯罪,香港,20,40,7.1,139
非常女警,1998,陈宇超,,石修 / 李婉华 / 林韦辰 / 陈炜 / 甄志强 / 袁文杰 / 梁碧芝 / 鲍起静 / 杜汶泽 / 马宗德,,香港,35,,7.1,97
金牙大状2,1995,,张乾文,郑丹瑞 / 伍咏薇 / 何宝生 / 梁佩玲 / 崔嘉宝 / 黄一飞 / 张国强 / 关海山 / 黎汉持,,香港,20,,7.1,100
廉政行动1998,1998,唐基明 / 周辉 / 章国明,张力 / 许文浩 / 唐基明 / 张牧 / 陈文强 / 罗丽_,狄龙 / 张兆辉 / 梁荣忠 / 郭耀明 / 苏玉华 / 黄卓玲,,香港,5,,7.1,75
球爱情缘,2000,,,陶大宇 / 陈海恒 / 谢可可,爱情,中国大陆 / 香港,30,,7.1,44
干探群英,1991,彭济材 / 袁锦添 / 黄伟明 / 何澍培 / 邝锦宏,李茜 / 陈方 / 游乃海 / 吴伟硕 / 香洁仪 / 谭安健 / 陈惠妍 / 洪雪蕙 / 邵丽琼,关礼杰 / 甄子丹 / 陈法蓉,剧情,香港,13,40,7.1,52
僵尸奶奶再战戈师奶,2008,黄颖珊,黄晓庄 / 方慧儿 / 钟正龙 / 汤健萍,汪明荃 / 黄宗泽 / 胡杏儿 / 郭政鸿 / 滕丽名 / 许绍雄 / 胡定欣 / 黄长兴 / 杨秀惠,,香港,20,,7.1,402
新九品芝麻官,2006,邓伟恩 / 温伟基,郭贤,黄子华 / 黄圣依 / 张默 / 苏永康 / 韩雨芹 / 罗家英 / 鲍逸琳 / 李建义 / 唐宸禹 / 吕行,剧情 / 喜剧,中国大陆 / 香港,35,,7.1,426
刀神,1979,李鼎伦,谭_,刘松仁 / 赵雅芝 / 石坚 / 甘国卫 / 关海山 / 高妙思 / 刘丹 / 吕良伟,武侠 / 古装,香港,9,,7.1,68
千谎百计,2005,徐遇安,张华标,陈键锋 / 黄宗泽 / 杨思琦 / 徐子珊,剧情 / 爱情 / 悬疑,香港,20,45,7.1,2107
金蛇郎君,1993,李国立,梁咏梅,郑伊健 / 刘江 / 罗慧娟 / 彭家丽 / 尹扬明 / 朱铁和 / 张翼 / 蔡嘉利 / 马清仪 / 蔡国庆,,香港,20,,7.1,224
情人眼里高一D,2010,黄伟声,黄洋达 / 潘漫红,王祖蓝 / 黄宗泽 / 阮小仪 / 徐子珊 / 罗敏庄 / 林子善 / 艾威 / 王青 / 苟芸慧 / 陈山聪 / 陈国邦 / 秦煌 / 胡蓓蔚 / 罗天池 / 马蹄露 / 陈志荣 / 范彩儿 / 陈自瑶 / 马国明 / 黎彼得 / 高钧贤 / 李颖芝 / 李亚男 / 单立文 / 陈美诗 / 李丽丽 / 蒋志光 / 陈智_ / 丁乐锶 / 沈卓盈 / 赵希洛 / 袁伟豪 / 林利 / 吕熙 / 何俊轩 / 何俊轩 Ho Chun Hin / 赵乐贤 / 郭卓桦 / 郭卓桦 Cheuk Wah Kowk / 姚浩政 / 阮儿 / 宋芝龄,喜剧 / 爱情 / 科幻 / 悬疑,香港,6,30,7.1,3419
真假东宫,2002,张乾文,薛家华,陈妙瑛 / 张兆辉 / 向海岚 / 魏骏杰,剧情 / 悬疑 / 奇幻 / 古装,香港,30,45,7.1,5394
突围行动,2007,梅小青,贾伟南 / 黄伟强,徐子珊 / 吴卓羲 / 马浚伟 / 廖碧儿 / 杨思琦 / 米雪 / 岳华,剧情,香港,25,40,7.1,8465
谈情说案,2010,刘家豪,黄育德 / 梁敏华,林_ / 杨怡 / 廖碧儿 / 马国明 / 罗乐林 / 陈芷菁 / 韩马利,剧情 / 爱情 / 悬疑 / 犯罪,香港,25,40,7.1,29023
学警出更,2007,黄伟声,李绮华 / 刘彩云,陶大宇 / 郭羡妮 / 容祖儿 / 吴卓羲 / 陈键锋 / 钱嘉乐,剧情 / 犯罪,香港,30,,7.1,8343
天子寻龙,2003,李树芬,邱福庆 / 张宗齐 / 伍立光,陈浩民 / 文颂娴 / 杨怡,剧情 / 奇幻 / 武侠 / 古装,香港,20,,7.1,1828
平安谷之诡谷传说,2018,陈耀全,汤健萍 / 蔡淑贤,黄浩然 / 苏玉华 / 陈凯琳 / 刘江 / 朱晨丽 / 龚嘉欣 / 阮兆祥 / 韦家雄 / 陈庭欣 / 郑子诚 / 谭凯琪 / 张达伦 / 沈卓盈 / 陈滢 / 谢东闵 / 吕珊 / 陈嘉辉 / 翟威廉 / 姚莹莹 / 于洋 / 周骢 / 冯素波 / 杨证桦 / 乐瞳 / 王绮琴 / 苏恩磁 / 冼灏英 / 简淑儿 / 黄建东 / 姚浩政 / 戴耀明 / 李启杰 / 李泳豪 / 陈建文 / 陈伟洪 / 赵乐贤 / 何伟业 / 叶凯茵 / 林淑敏 / 何启南 / 李君妍 / 尹诗沛 / 沈可欣 / 董敬文 / 徐玟晴 / 易智远 / 黄得生 / 丘梓谦 / 陈狄克 / 林敬刚 / 蔡国庆 / 余子明 / 莫伟文 / 李忠希 / 刘天龙 / 周宝霖 / 陈勉良,剧情 / 悬疑 / 犯罪,香港,20,40,7.1,2719
倚天屠龙记,1978,招振强,金庸,郑少秋 / 汪明荃 / 赵雅芝 / 陈玉莲 / 陈复生 / 张活游 / 张英才 / 庄文清 / 夏雨 / 黄淑仪 / 黄韵材 / 江毅 / 关聪 / 关海山 / 廖伟雄 / 石坚 / 骆恭 / 李家鼎 / 卢海鹏 / 林伟图 / 黄新,武侠 / 古装,香港,25,,7.1,308
双面伊人,1999,王心慰,,郑伊健 / 袁洁莹 / 谢天华 / 曹永廉,剧情,香港,20,,7.1,5426
老表，你好_！,2013,黄伟声,龙文康 / 马焱 / 吴_默,郭晋安 / 万绮雯 / 王祖蓝 / 王菀之 / 汤盈盈 / 黄光亮 / 罗兰 / 朱咪咪 / 胡枫 / 张继聪 / 陈明恩 / 许亦妮,喜剧,香港,20,43,7.1,9155
雷霆扫毒,2012,林志华,梁恩东 / 叶天成,苗侨伟 / 林_ / 徐子珊 / 官恩娜 / 吴绮莉 / 黄智贤 / 欧阳靖 / 郭政鸿 / 罗乐林 / 林子善,剧情 / 动作 / 犯罪,香港,30,40,7.1,19693
百分百感觉,2004,朱锐斌,邹凯光,方力申 / 陈晓东 / 周丽淇 / 杨千_ / 李彩桦,喜剧 / 爱情,香港,20,40,7.1,2137
完美叛侣,2016,欧耀兴,林忠邦,陈豪 / 邵美琪 / 黄智贤 / 汤洛雯 / 简慕华 / 张慧雯 / 邓梓峰 / 姚莹莹 / 朱敏瀚 / 罗天宇 / 吴_默,剧情 / 爱情 / 悬疑,香港,20,45,7.1,1486
新上海滩,1996,招隅栋,欧冠瑛 / 鲍伟聪,陈松伶 / 陈锦鸿 / 郑少秋 / 林家栋,剧情,香港,40,46,7.1,1173
Only,2011,王心慰,蔡婷婷 / 黄育德,李司棋 / 蒙嘉慧 / 郑嘉颖 / 田蕊妮 / 唐诗咏 / 麦长青 / _秀惠,剧情 / 爱情 / 家庭,香港,30,,7.1,5739
婚姻物语,1994,徐遇安,欧冠瑛,郑伊健 / 陈松伶 / 古天乐 / 张凤妮 / 陈妙瑛 / 陈捷文 / 朱江 / 楚原 / 梁少狄 / 黄仲匡 / 麦皓为 / 黄天铎 / 孙季卿 / _燕航 / 郭卓桦 / 白茵 / 林芷筠 / 韩马利 / 黄文标 / 邓汝超 / 王维德 / 于_ / 廖丽丽 / 黎秀英 / 陈中坚 / __ / 俞明 / __林 / 林嘉丽 / 麦嘉伦 / 张慧仪 / 戴志伟 / 苏恩磁 / 马清仪 / _泉_ / 虞天伟 / 崔嘉宝 / 河国荣 / 颜仟汶 / 陈勉良 / 张宏伟 / 梁_智 / 凌汉 / 马德钟 / 谈佩珊 / 李海生 / _玉琼 / __敬 / ___ / 曾令茵 / 冯瑞珍 / 邓煜荣,爱情,香港,20,45,7.1,779
剑魔独孤求败,1990,庄伟健,,黄日华 / 文雪儿 / 邵美琪 / 蔡嘉莉 / 吴岱融 / 郑艳凤 / 李丽丽 / 罗乐林 / 刘家辉,,香港,20,,7.1,354
兰花劫,2007,唐基明,陈金铃,苏玉华 / 田蕊妮 / 陈锦鸿 / 唐宁 / 胡定欣 / 黄智贤,剧情 / 悬疑 / 犯罪 / 冒险,香港,20,43,7.1,2234
天梯,2012,李添胜,石凯婷 / 陈静仪,陈豪 / 张可颐 / 陈茵_ / 萧正楠 / 罗兰 / 黄德斌 / 陈山聪,剧情 / 爱情,香港,25,42,7.1,3038
京港爱情线,1997,李国立,程雅志,李亚鹏 / 王学圻 / 王柠 / 龚蓓_ / 陈豪 / 叶广俭 / 陈海恒 / 李勤勤 / 吴倩莲 / 张子健 / 陈慧 / 王百瑜 / 郭晋安 / 陈建斌 / 钟楚雄,剧情 / 爱情,中国大陆 / 香港,20,40,7.1,2547
苏乞儿,1982,伍润泉,,周润发 / 刘德华 / 陈秀珠 / 周星驰 / 刘江 / 刘兆铭 / 苗侨伟 / 米雪,动作 / 传记,香港,20,,7.1,891
身后事务所,2017,麦家威 / 周家利 / 佘建纬,黄安培 / 南方舞厅 / __茵 / 叶伟平 / 刘国瑞 / 曾宪宁 / 杨两全 / 蔡素文,吴肇轩 / 缪浩昌 / 杨_泳 / 卢慧敏 / 陈国邦 / 徐肇平 / 陈汉娜 / 陈安立 / 岑乐怡 / 赵颂茹 / 陈凯咏 / 张蔓莎 / 雷琛瑜 / 应昌佑 / 胡子彤 / 刘俊谦 / 罗彩玲 / 吴浣仪 / 刘锡贤 / 鲁文杰 / 杨英伟 / 姜文杰 / 张松枝 / 黄文标 / 陈咏钰 / 李建邦 / 练美娟 / 胡希文 / 叶朗钲 / 易健儿 / _希_ / 陈安莹 / 提子_ / 肥仔_ / 李敏 / 陈振华 / _奕晨 / 顾定轩 / 李嘉豪 / 魏文青 / 廖碧儿 / 洪助升 / 刘展翘 / 王宜华 / 区轩玮 / 陈子丰 / 袁富华 / 余达志 / 何启华 / 李文意 / 刘秉宾,剧情 / 悬疑 / 惊悚,香港,30,23,7,79
浴火凤凰,2006,王晶,王晶,杨恭如 / 余文乐 / 方中信 / 黄少祺 / 黄奕 / 冯宝宝 / 杨子 / 田朴_ / 王晶,剧情 / 爱情 / 传记,香港,40,44,7,495
非常保镖,1999,梅小青,鲍伟聪 / 欧健儿 / 关皓月 / 陈浩斌 / 彭蔚 / 黄晓庄,林保怡 / 陈妙瑛 / 马浚伟 / 张兆辉 / 吴绮莉,,香港,20,46,7,737
白发魔女传,1995,萧显辉,,蔡少芬 / 何宝生 / 陈嘉辉 / 陈佩珊 / 王伟 / 白彪,剧情 / 动作,香港,20,,7,406
新扎师兄1988,1988,萧显辉,韦家辉,梁朝伟 / 刘嘉玲 / 曾华倩 / 邓萃雯 / 吕方 / 邱淑贞,剧情 / 惊悚,香港,24,,7,275
情越双白线,2010,梁材远,贾伟南 / 吴肇铜,郑则士 / 徐子珊 / 黄浩然 / 郭羡妮 / 曹永廉 / 苑琼丹 / 李香琴,剧情,香港,20,,7,1708
火线下的江湖大佬,2016,梁材远,伍立光 / 冼翠贞 / 余家冠 / 刘芷恒 / 曾保华 / 区嘉慧 / 林逸瀚,郑则仕 / 黄光亮 / 陈炜 / 岑丽香 / 杨明 / 陈山聪 / 苑琼丹 / 沈卓盈 / 王子涵 / 樊亦敏 / 罗乐林 / 李成昌 / 徐家杰 / 程可为,剧情 / 喜剧,香港,25,45,7,788
越女剑,1987,王心慰,许淑娴,李赛凤 / 岳华 / 汤镇宗 / 斑斑 / 吴毅将 / 罗敏玲 / 炜烈 / 罗青石 / 苑琼丹 / 郑雷 / 马丽莉 / 蒋金 / 良鸣 / 鲍汉林 / 司马华龙 / 冯素波 / 谭荣杰 / 凌腓力 / 梁锦,武侠,香港,20,,7,94
香城浪子,1982,招振强,韦家辉,黄日华 / 汤镇业 / 梁朝伟 / 庄静儿 / 庄静而,,香港,30,,7,122
与狼共枕,1998,郑伟文,,甄志强 / 王薇 / 袁文杰 / 刘志荣 / 韩君婷 / 吕有慧 / 缪非临,剧情,香港,32,40,7,934
有肥人终成眷属,1996,周华宇,吴肇铜,郑则仕 / 李绮虹 / 刘雅丽 / 陈锦鸿 / 傅明宪,爱情 / 家庭,香港,20,45,7,599
升空高飞,2004,,,庹宗华 / 陈浩民 / 张玉华 / 江祖平 / 张琼姿,剧情,台湾 / 香港,25,,7,188
滚滚红尘,2012,潘文杰,贾伟南,郑嘉颖 / 秦岚 / 蒋恺 / 徐洁儿 / 杨烁 / 涂黎曼 / 吴卓羲 / 夏力薪 / 王海地,剧情 / 爱情,中国大陆 / 香港,36,40,7,154
祖先开眼,2001,李兆基 / 朱奕龙,邓特希 / 麦志成,袁咏仪 / 葛民辉 / 冯淬帆 / 楼南光 / 麦家琪 / 江美仪 / 甄志强 / 鲍起静 / 黎骏 / 李兆基 / 刘锡贤 / 王天林 / 珈颍 / 谢雪心 / 冯国 / 陈保元 / 黄瑷瑶 / 陈靖允 / 江图 / 饶芷昀 / 周兆麟 / 钱嘉成 / 梁爱,喜剧,香港,26,42,7,117
紫荆勋章,2000,潘小扬,,杨恭如 / 何政军 / 曾江 / 姚橹 / 王思懿,剧情 / 爱情,中国大陆 / 香港,20,45,7,63
海瑞斗严嵩,1999,李兆华,叶天成 / 苏斌华,石修 / 陈庭威 / 刘永 / 陈炜 / 何宝生,剧情,香港,25,40,7,56
皇城争霸,1992,,,汤镇业 / 戚美珍 / 雪梨,,香港,24,,7,47
掌上明珠,2010,林志华,李绮华 / 孙浩浩,宣萱 / 林保怡 / 陶大宇 / 刘江 / 商天娥 / 滕丽名 / 陈美诗 / 秦煌 / 林保怡 / 陈美诗,剧情,香港,30,,7,4031
婚前昏后,2001,潘嘉德,梁敏华,汪明荃 / 刘松仁 / 张可颐 / 苏玉华 / 马德,剧情,香港,25,,7,1062
碧血盐枭,2009,李添胜,刘枝华 / 关颂玲,马浚伟 / 杨怡 / 黄浩然 / 骆应钧 / 敖嘉年,剧情 / 古装,香港,25,,7,2226
天降财神,1996,萧显辉,朱镜祺,欧阳震华 / 陈妙瑛 / 郭晋安 / 徐濠萦 / 海俊杰,喜剧,香港,20,45,7,5251
警犬巴打,2016,黄伟声,陈金玲,黄宗泽 / 钟嘉欣 / 黄浩然 / 朱千雪 / 梁烈唯 / 蒋家_ / 陈秀珠 / 古明华 / 张嘉儿 / 陆永 / 盖世宝 / 李子奇 / 梁珈咏 / 杨瑞麟 / 欧瑞伟 / 李家声 / 李霖恩 / 沈卓盈 / 李君妍 / 钟志光 / 何启南 / 王绮琴 / 何俊轩 / 董敬文 / 袁镇业 / 关浩扬 / 谭伟权 / 容天佑 / 陈嘉辉 / 何伟业 / 黄得生 / 邵卓尧 / 谭坤伦 / 陈勉良 / 方伊琪 / 秦煌 / 刘江 / 鲁振顺 / __珊 / 沈可欣 / 陈荣峻 / 周梓盈 / 马贯东 / 陈珈颖 / 许碧姬 / 罗天池 / 张彦博 / 曾慧云 / 徐玟晴 / 李冈龙 / 陈洁玲 / 陈华鑫 / 陈俊坚 / 祝文君 / 周丽欣 / __君 / 李海生 / 郭千瑜 / 陈伟洪 / 焦浩_ / 吴云甫 / 余应彤 / 彭纪谚 / 陈伟琪 / 麦皓儿 / 谢可逸 / 利颖怡 / 陈婉婷 / 陈狄克 / 陈芷尤 / 李忠希 / 何沛霖 / 方绍聪 / 王俊棠 / 李日_ / 杨证桦 / 谭永浩 / 曾健明 / 冯秀华 / 丁主惠,剧情,香港,20,40,7,3087
恋爱自由式,2003,林志华,关皓月,陈文媛 / 黄宗泽 / 邓丽欣 / 邓萃雯 / 唐宁 / 萧正楠,爱情,香港,20,40,7,1523
小宝与康熙,2000,潘文杰 / 梁德华,金庸,张卫健 / 林心如 / 朱茵 / 舒淇 / 陈法蓉 / 吴辰君 / 张茜 / 麦家琪 / 谭耀文 / 郑伊健 / 吴孟达 / 梁家仁 / 徐锦江 / 黄一飞 / 卓凡,剧情 / 喜剧 / 爱情 / 古装,香港 / 台湾,42,45,7,16627
金牌冰人,2003,梅小青,梁咏梅 / 冼少玲 / 冼惠珊 / 沈思雅 / 文健辉 / 萧国华 / 吴肇铜,马浚伟 / 张可颐 / 盖鸣晖 / 陈豪 / 关德辉 / 嘉碧仪,喜剧 / 古装,香港,20,60,7,14569
野蛮奶奶大战戈师奶,2008,张乾文,蔡淑贤 / 卢美云 / 陈金铃,汪明荃 / 胡杏儿 / 黄宗泽,剧情 / 喜剧,香港,20,,7,10383
好心作怪,2013,张乾文,彭美凤 / 梁恩东,苗侨伟 / 黄宗泽 / 万绮雯 / 周丽淇 / 黄智雯 / 王浩信 / 袁伟豪 / 康华 / 许绍雄 / 姚子羚 / 贾晓晨,剧情 / 爱情 / 悬疑 / 犯罪,香港,30,40,7,8540
岁月风云,2007,梁家树,朱镜祺,刘松仁 / 苗侨伟 / 佘诗曼 / 宣萱 / 邓萃雯 / 吴卓羲 / 林_ / 陈美琪 / 廖京生,家庭,香港 / 中国大陆,60,40,7,6257
布衣神相,2006,关永忠,蔡淑贤 / 叶世康,林文龙 / 林峰 / 杨怡 / 李诗韵,武侠 / 古装,香港,36,,7,4881
超时空男臣,2017,罗永贤,黄伟强,萧正楠 / 田蕊妮 / 曹永廉 / 王君馨 / 何广沛 / 朱晨丽 / 姜大卫 / 李国麟 / 徐荣 / 韦家雄 / 姚嘉妮,喜剧,香港,32,45,7,4101
兄弟,2018,林志华,叶天成,王浩信 / 伍允龙 / 陈庭欣 / 杨明 / 朱晨丽 / 江嘉敏 / 刘颖镟 / 石修 / 林韦辰 / 许家杰 / 何君诚 / 秦煌 / 张武孝,剧情 / 犯罪,香港,30,40,7,384
胭脂水粉,2005,梅小青,贾伟南,陈豪 / 黎姿 / 蒙嘉慧 / 向海岚 / 陈敏之 / 曹敏莉 / 商天娥 / 唐文龙 / 陈鸿烈 / 蒋志光,剧情 / 爱情 / 家庭,香港,30,60,7,7553
皇家反千组,1997,邝业生,薛家华,欧阳震华 / 古巨基 / 傅明宪 胡枫 尹扬明,,香港,20,45,7,4247
廉政行动组,1996,赵崇基 / 徐正康,黄伟强 / 吴肇铜,郭富城 / 朱茵 / 关咏荷,剧情 / 动作 / 犯罪,香港,20,40,7,2613
黑夜彩虹,2003,李添胜,,吴启华 / 关礼杰 / 蔡少芬 / 黎姿,剧情,香港,22,40,7,2040
情事缉私档案,2002,王天林,云晓璎,郭晋安 / 郭蔼明 / 唐文龙,爱情 / 悬疑 / 犯罪,香港,20,45,7,1353
金毛狮王,1994,李元科,___,尹扬明 / 李婉华 / 伍卫国 / 张凤妮 / 梁_祺 / 麦天恩 / 蔡嘉利 / 何英伟 / 秦煌 / 余慕莲 / 陈荣峻 / 罗君左 / 郑家生  / 陈狄克 / 关菁 / 蔡国庆 / 黄新 / 冯素波 / 罗国维 / 梁葆贞 / 陈勉良 / 陈中坚 / 麦皓为 / 邓汝超 / 游飙 / 郭卓桦 / 石_ / 廖丽丽 / 邵卓尧 / 黄天铎 / 曹_ / 王伟梁 / 谭一清 / 周匡朝 / _海勤 / 何壁坚 / 王维德 / 梁健平 / 郑雷 / _成想 / 刘秀萍 / 徐广林 / _山仁,爱情 / 武侠 / 古装,香港,20,45,7,307
千里姻缘兜错圈,1999,潘嘉德,关颂玲,蔡少芬 / 马德钟 / 钱嘉乐,喜剧 / 爱情,香港,20,40,7,4212
律政新人王II,2007,梁家树,朱镜祺 / 李绮华,马国明 / 陈键锋 / 官恩娜 / 李施_ / 李子雄 / 陈秀珠 / 陈国邦 / 郭锋 / 敖嘉年,剧情 / 喜剧,香港,20,,7,5831
水饺皇后,1994,张乾文,关颂玲,陈松伶 / 何宝生 / 黎耀祥 / 苏杏璇 / 王青 / 陈彦行,喜剧,香港,20,42,6.9,323
廉政行动2007,2007,章国明/林超贤 / 邱礼涛/马伟豪,,李修贤/_侨伟/陈锦鸿/顾纪筠 / 米雪/廖启智/陈芷菁/罗家英 / 吴卓羲/黄德斌/杨思琦/袁彩云,剧情 / 犯罪,香港,5,,6.9,527
千岁情人,1993,李国立,欧冠瑛,王菲 / 方中信 / 单立文 / 宣萱 / 冯晓文 / 林保怡,剧情 / 奇幻 / 古装,香港,20,45,6.9,344
廉政行动2014,2014,林超贤 / 章国明 / 邱礼涛 / 泰迪·罗宾 / 唐基明,__帆 / 黎略 / 秋婷 / 何文龙 / 吴浩然 / 陈文强 / 章国明 / 林惠菊,谢君豪 / 郑丹瑞 / 廖启智 / 陈展鹏 / 黄浩然 / 关礼杰 / 郑子诚 / 梁_ / 陈炜 / 王浩信 / 税_熙 / 滕丽名 / 陈智_ / 金兴贤 / 张国强 / 魏惠文 / 黄子雄 / 黄德斌 / 赵永洪 / 梁靖琪 / 张嘉儿 / 梁嘉琪 / 马赛 / 王敏奕 / 关婉珊 / 刘天龙 / 罗天池 / 王志康 / 杨诗敏 / 郭田_ / 林芊妤 / 叶炜 / 魏_皓 / 李泳豪 / 周志文 / 柯岚 / 狄易达 / 周志康 / 吴_默 / 何广沛 / 陈荣峻 / 乐瞳,犯罪,香港,5,90,6.9,353
铁血大旗门,1989,萧显辉,改编自古龙小说《大旗英雄传》,石修 / 刘青云 / 陈庭威 / 麦翠娴 / 刘淑华 / 胡越山 / 关海山 / 崔嘉宝,科幻 / 武侠 / 古装,香港,21,,6.9,81
挑战,1985,,,梁朝伟 / 翁美玲 / 陈敏儿 / 吕良伟 / 关海山 / 刘丹 / 夏雨 / 欧阳佩珊,剧情,香港,40,,6.9,55
森之爱情,2007,霍泽基,陈凤珊,森美 / 蔡卓妍,爱情,香港,10,,6.9,2063
写意人生,2007,梁材远,林少枝,郑嘉颖 / 黎姿 / 唐诗咏 / 秦沛 / 陈芷菁 / 麦长青,剧情,香港,20,40,6.9,926
你想的爱,2000,杨绍鸿,,谢君豪 / 陈秀雯 / 恬妞 / 刘美君 / 陈启泰,,香港,30,,6.9,60
点指贼贼贼捉贼,2002,黄伟声,,_萃雯 / _兆_,,香港,20,,6.9,185
老洞,1983,招振强,,刘德华 / 吕良伟 / 刘兆铭 / 庄静而 / 董　玮 / 周星驰 / 朱铁和 / 骆应钧 / 吴镇宇,剧情,香港,20,,6.9,115
龙门驿站,2006,潘文杰,黄浩华,张智霖 / 文颂娴,武侠 / 古装,香港,20,40,6.9,108
独孤神剑,1991,刘国豪 / 高满锴,古龙 / 张信义,叶玉卿 / 潘志文 / 尹天照 / 冼焕贞 / 严秋华 / 伍卫国 / 刘少君 / 黄韵材 / 程岚 / 马宝颛 / 关秀媚 / 陈玉麒 / 徐二牛 / 叶玉萍 / 骆达华 / 韩义生 / 梁锦荣,武侠,香港,20,,6.9,59
饮马江湖,1987,李惠民,TVB / 吴绍雄,关礼杰 / 欧阳佩珊 / 邵美琪 / 欧瑞伟 / 谢贤,武侠 / 古装,香港,18,,6.9,50
九命奇冤梁天来,1993,陈树楷,黄浩华,张家辉 / 蔡晓仪 / 邵传勇 / 谭炳文,剧情 / 古装,中国大陆 / 香港,30,,6.9,50
陪着你走,2014,谭穗铭 / 张永辉 / 尹之维 / 翁汝荣 / 吴超荣 / 陈耀全,沈立强 / 黎家明 / 伍婉莹 / 陈海强 / 伍佩仪 / 石凯婷,陈豪 / 胡杏儿 / _包,剧情,香港,20,40,6.9,755
骗中传奇II之道中道,1997,TVB,梁剑豪,黄智贤 / 滕丽名 / 刘锦玲 / 张家辉 / 徐濠萦 / 楚原,喜剧 / 惊悚,香港,20,44,6.9,104
勇往直前,2001,王心慰,蔡婷婷 / 黄育德,马浚伟 / 蔡少芬 / 赵学而 / 林文龙 / 石修 / 邓一君 / 元华 / 莫家尧 / 刘玉翠 / 容锦昌 / 黄泽锋 / 程可为 / 郭政鸿 / 朱咪咪 / 成珈莹 / 艾威 / 苏志威 / 陈狄克 / 朱永棠 / 黄德斌 / 梁健平 / 谷峰 / 余子明 / 蔡国庆 / 曾玮明 / 罗君左 / 魏惠文 / 张汉斌 / 杨证桦 / 周家怡 / 河国荣 / 陈勉良 / 赵永洪 / 李国麟 / 邱万城 / 陈荣峻 / 李冈龙 / 李家鼎 / 麦嘉伦 / 古明华 / 邵卓尧 / 罗利期 / 郭卓桦 / 叶振声 / 邝佐辉 / 冯晓文 / 骆应钧 / 黎宣 / 李子奇 / 余咏诗 / 王伟梁,剧情 / 爱情,香港,40,43,6.9,535
使徒行者2,2017,苏万聪 / 苏嘉敏,叶天成 / 黎倩仪,苗侨伟 / 陈豪 / 宣萱 / 袁伟豪 / 周柏豪  / 黄翠如 / 许绍雄 / 麦明诗 / 何佩珉,剧情 / 爱情 / 犯罪,中国大陆 / 香港,30,43,6.9,26093
布袋和尚,1999,杨锦泉,张华标 / 蔡婷婷,林家栋 / 陈妙瑛 / 刘玉翠 / 张兆辉,奇幻 / 古装,香港,20,45,6.9,959
洪武三十二,2011,黄伟声,黄国辉 / 蔡淑贤,陈键锋 / 江若琳 / 马德钟 / 徐子珊 / 谢天华,历史 / 古装,香港,30,44,6.9,4161
师父·明白了,2013,_耀全,徐皓峰,黄浩然 / 黄翠如 / 麦长青 / 陈自瑶 / 乐瞳 / 梁嘉琪 / 张国强 / 樊亦敏 / 罗兰,剧情,香港,20,43,6.9,1335
小鱼儿与花无缺,2005,王晶,王晶 / 吴仁,谢霆锋 / 张卫健 / 袁泉 / 范冰冰 / 徐锦江 / 柏雪 / 孔琳 / 刘仪伟 / 倪景阳 / 吴庆哲 / 黄浩然 / 孙菲菲 / 郑希怡 / 杨雪,武侠 / 古装,香港,40,40,6.9,30984
憨夫成龙,2002,黄伟声,刘彩云,郭晋安 / 宣萱 / 曹永廉 / 唐宁 Leila Tong,喜剧 / 爱情 / 古装,香港,20,44,6.9,9154
帝女花,2003,邝业生,,佘诗曼 / 马浚伟 / 郭羡妮 / 邵美琪 / 陈豪 / 唐文龙 / 文颂娴 / 向海岚 / 魏骏杰,剧情,香港,32,40,6.9,7540
扫黄先锋,1998,关永忠,黄育德,欧阳震华 / 魏骏杰 / 郭可盈,,香港,22,,6.9,7324
叛逃,2014,王心慰,贾伟南,吴卓羲 / 蒙嘉慧 / 陈展鹏 / 陈茵_ / 李司棋 / 黄德斌 / 关礼杰 / 黎诺懿,剧情,香港,25,43,6.9,7089
