剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
新女婿时代,2012,王小康,王静茹 / 谭昙 / 沈超,林永健 / 牛莉 / 何赛飞 / 李菁菁 / 何洁 / 陈一诺 / 王龙华 / 张洪杰 / 牛飘 / 周炜,爱情 / 家庭,中国大陆,35,,5.4,466
莱卡青蛙王子,2007,王硕,王童,张晓晨 / 吴建飞 / 宋晓波 / 钟凯 / 余娅 / 李晟 / 朱亚英 / 周诗璇 / 陈泽宇,爱情,中国大陆,16,,5.4,503
阳光路上,2012,孙沙,张信,于慧 / 孙海英 / 刘永生 / 张立,,中国大陆,36,,5.4,64
我的野蛮女友,2012,蒋家俊,崔锡珉 / 杜剑,彭于晏 / 张檬 / 张峻宁 / 冯媛甄 / 叶熙祺 / 黄梓俊 / 章龄之 / 张世 / 刘洁 / 韩立 / 赵楚纶 / 唐群,喜剧 / 爱情,中国大陆,28,45,5.4,829
火线英雄,2014,丁梦龙,胡晓鹿,保剑锋 / 王喜 / 朱梓骁 / 田子田 / 弦子 / 金世佳 / 吴倩,剧情,中国大陆,30,,5.4,84
水上游击队,2011,龚朝,徐磊,于小伟 / 白冰 / 李佳璘,剧情 / 战争,中国大陆,35,,5.4,53
哈尔滨往事之风雷动,2013,姜凯阳,姜凯阳 / 王露 / 习兮,涂松岩 / 王雷 / 陈丽娜 / 徐露 / 程煜 / 刘欢 / 石兆琪 / 马苏,剧情 / 历史,中国大陆,25,,5.4,68
丝绸之路传奇,2015,王文杰 / 赵立军,景宜,阿孜古丽·热西提 / 梅丽古丽·艾买提 / 宋佳伦 / 任帅,剧情,中国大陆,30,45,5.4,66
裂变,2012,陈亚洲,阴法勇 / 张丽 / 李太平,钱泳辰 / 蒋欣 / 于小磊 / 尹铸胜 / 侯天来 / 郑佩佩 / 杜旭东 / 三浦研一 / 左金珠 / 霍泥芳 / 施展 / 李杨 / 杨静 / 王建国 / 普超英,剧情,中国大陆,38,,5.4,59
明星危情,2009,柳国庆,柳国庆,温峥嵘 / 董勇 / 杨斯 / 姚刚 / 莫诗旎,剧情,中国大陆,26,45,5.4,50
嘉庆传奇,2005,滕文骥,,辛柏青 / 何冰 / 刘磊,剧情 / 古装,中国大陆,40,,5.4,64
魔方,2008,陈燕民 / 高伟峰,康力舞 / 马书立,马跃 / 程前 / 孙清 / 高奕 / 李诚儒,剧情,中国大陆,23,,5.4,55
爱的相对论,2012,庞好,姜德新,罗晋 / 赵正阳 / 王希之 / 林京来 / 王媛可 / 王思思 / 李勤勤,爱情 / 家庭,中国大陆,34,45,5.4,59
憨妻的都市日记,2014,庞好,周智勇,陶红 / 杨议 / 李崇霄 / 张蓓蓓 / 严敏裘,剧情 / 爱情 / 家庭,中国大陆,32,,5.4,52
侯天明的梦,2015,梦继,王海鸰,柴碧云 / 吴佩柔 / 白恩,剧情,中国大陆,30,,5.4,49
爱在日月潭,2008,李保平,叶凤英,林心如 / 文章 / 柯叔元,剧情 / 爱情,中国大陆,30,45,5.4,471
大宋传奇之赵匡胤,2015,高希希,杨利军,陈建斌 / 殷桃 / 邵峰 / 王绘春 / 田玲 / 李雯雯 / 李雨轩 / 周扬 / 王紫潼 / 李建新,剧情 / 历史,中国大陆,40,40,5.4,264
我的极品老妈,2013,彭芾,,斯琴高娃 / 王姬 / 刘佩琦,喜剧,中国大陆,30,40,5.4,185
我们家的微幸福生活,2015,庞好,费明,郭凯敏 / 王丽云 / 陶红 / 杨议 / 阎娜 / 田小洁,剧情 / 家庭,中国大陆,41,,5.4,82
出关,2014,宋业明 / 李刚,范胜震,张博 / 冯国强 / 汪裴 / 张春年,剧情 / 悬疑 / 战争,中国大陆,36,,5.4,70
风云之十里洋场,2013,谭友业,毕鉴威 / 肖杰心 / 曾丹 / 南浩,邢佳栋 / 韩雯雯 / 高虎 / 陈婷 / 毕彦君 / 汤镇业 / 崔可法 / 卢星宇 / 姜世卓 / 张双利,剧情 / 动作,中国大陆,25,40,5.4,65
边城,2014,崔卫东,邱対,蒋欣 / 谭凯 / 程煜 / 徐永革 / 王小虎 / 李玥 / 王庆祥 / 谢孟伟 / 郝柏杰 / 王劲松 / 李洪涛 / 韩童生 / 松重丰,剧情 / 战争,中国大陆,30,40,5.4,75
芈月传,2015,郑晓龙,蒋胜男 / 王小平,孙俪 / 刘涛 / 方中信 / 黄轩 / 马苏 / 高云翔 / 祖锋 / 巩峥 / 姜宏波 / 孙茜 / 蒋欣 / 赵文瑄 / 斓曦 / 曾虹畅 / 徐百卉 / 徐梵溪 / 郭昊伦 / 毛俊杰 / 赵立新 / 曹卫宇 / 曹征 / 朱一龙 / 张钧涵 / 郑业成 / 马思纯 / 宋佳伦 / 李蓓蕾,剧情 / 古装,中国大陆,81,40,5.4,64218
无名者,2016,王俊博,朱金晨,丁志城 / 原雨 / 吴刚 / 岳秀清 / 王挺 / 杨立新 / 姜武 / 冯远征 / 高曙光 / 刘金山,剧情 / 悬疑,中国大陆,40,45,5.4,216
林师傅在首尔,2010,余淳,李晓明 / 田有刚,林永健 / 张瑞希 / 张佳宁 / 赵锦焘 / 丹琳 / 刘维 / 谭松韵 / 代乐乐 / 宋丹丹 / 李琦 / 王耀庆 / 波多江青 / 张野 / 吴秀波 / 巴图 / 徐冬冬 / 夏雨,剧情 / 家庭,中国大陆,30,40,5.4,1122
胜女的代价2,2013,张博昱,,张翰 / 郑爽 / 江语晨 / 乔任梁 / 狄杰 / 徐开骋 / 孙骁骁 / 倪新宇 / 孟广美 / 冯波,剧情 / 爱情,中国大陆,38,45,5.4,1817
儿科医生,2017,周德华,,罗云熙 / 孙铱 / 曾黎 / 凌潇肃 / 刘佳 / 许绍雄 / 张颖 / 胡睿,剧情,中国大陆,42,45,5.4,1291
南方有乔木,2018,林妍,乔冰清 / 张爱敏 / 李文婷,陈伟霆 / 白百何 / 秦海璐 / 李现 / 白冰 / 张宥浩 / 王若珊 / 郑晓宁 / 杜志国 / 王维维 / 曹璐 / 铁政,剧情 / 爱情,中国大陆,40,45,5.4,26188
偏偏喜欢你,2015,吴锦源,桐华,陈乔恩 / 贾乃亮 / 郑爽 / 黄宗泽 / 张云龙 / 许绍雄 / 李子峰 / 高伟光 / 谭俊彦 / 赵久毅 / 郑龙 / 徐麒丰 / 张宁江,剧情 / 爱情,中国大陆,40,,5.4,4926
毛泽东三兄弟,2016,李舒,黄丹,王斑 / 唐国强 / 孙逊 / 吴迪 / 孙宁 / 王碧琪 / 朱袁员 / 丹琳 / 戴芊芊,剧情 / 传记,中国大陆,30,,5.4,152
北上广不相信眼泪,2015,李骏 / 李晓,沈亢,朱亚文 / 马伊琍 / 张兆辉 / 张可颐 / 侯京健 / 刘美含 / 陶慧 / 徐可 / 吴佳尼 / 郭昊伦 / 洪林小湛,剧情 / 爱情 / 家庭,中国大陆,44,42,5.4,7982
心理师,2017,安森阳,安森阳 / 曹君 / 陶日成 / 吴延峰,乔振宇 / 唐艺昕 / 戚迹 / 屈悦 / 张任杰 / 王国栋 / 闻典 / 张煜枫,剧情 / 悬疑 / 犯罪,中国大陆,18,31,5.4,1381
箭在弦上,2012,余明生,九年,蒋欣 / 靳东 / 潘之琳 / 陈龙 / 郭明翔,剧情 / 战争 / 灾难,中国大陆,42,45,5.4,2984
快乐星球,2007,张惠民,,孙斯阳 / 张蕊,儿童 / 奇幻,中国大陆,50,,5.4,700
器灵,2016,探花,田川 / 本少爷,彭昱畅 / 陈若轩 / 孙雪宁 / 伊丹·爱莉 / 童可可 / 刘骐 / 李诺 / 王博文 / 阿云嘎,剧情 / 科幻,中国大陆,15,45,5.4,2180
傻根进城,2015,张轩南,陈晓春 / 岳堂 / 王跃燕,包贝尔 / 赵正阳 / 董维嘉 / 何建泽 / 周璞 / 贺云馨 / 杨玥 / 李菁 / 英达 / 袁中方 / 郑沛霖 / 张双利 / 王刚 / 张新容 / 王晓芬 / 贾淑文 / 李嘉熙 / 吴丹 / 彦京宁 / 项红,剧情 / 喜剧,中国大陆,35,,5.4,176
不可思议的夏天,2014,久保田哲史,宫胁卓也 / 女里山桃花 / 政池洋佑,古川雄辉 / 张辛苑 / 龚蓓苾 / 王传君 / 叶祖新 / 钮宝平 / 陈美行 / 赖晓生 / 陶慧 / 马思纯 / 尔玛依娜  / 唐治平 / 匡冠荣 / 雷牧 / 荒井敦史 / 韩一菲 / 孙德林 / 叶青,剧情 / 奇幻,中国大陆 / 日本,15,,5.4,2669
百万新娘,2006,林彬,简远信,袁咏仪 / 倪齐民 / 李佳璘 / 岳跃 / 张亮 / 王伟华 / 唐群 / 黄达亮 / 王志华 / 张芝华 / 馨子 / 夏台凤,剧情 / 家庭,中国大陆,35,,5.4,2550
大宅门1912,2013,郭宝昌,郭宝昌,陈宝国 / 斯琴高娃 / 何晴 / 王志飞 / 张歆艺 / 刘佩琦 / 郭德纲 / 李耕,剧情 / 传记,中国大陆,35,44,5.4,2008
封神榜之武王伐纣,2009,金鳌勋 / 刘国辉,程瑞龙,黄维德 / 林心如 / 刘德凯 / 娄淇 / 吕良伟 / 王力可 / 鄢博雅 / 苗皓钧 / 谢润 / 李欣凌 / 唐国强 / 杨珑 / 沈倾掞 / 韩栋 / 丁汀 / 冼色丽 / 陆怡璇 / 方展发 / 齐芳,历史 / 奇幻 / 古装,中国大陆,40,,5.4,2001
只因单身在一起,2015,尹尚浩,,郑元畅 / 汪东城 / 徐璐 / 张馨予 / 陈紫函 / 韩承羽 / 戴向宇 / 孙璞 / 傅艺伟,爱情 / 悬疑,中国大陆,40,45,5.4,554
风云天地,2015,王晶,王晶,汪明荃 / 刘恺威 / 赵雅芝 / 唐嫣 / 莫小棋 / 萧正楠 / 黄德斌 / 童菲 / 黎耀祥 / 李施嬅,剧情 / 家庭,中国大陆 / 香港,38,40,5.4,614
未婚妻,2013,陈慧翎,陈慧翎,丹尼斯·吴 / 马思纯 / 陈彦妃 / 法图麦·天缘 / 袁成杰 / 艾丽娅,剧情 / 爱情 / 家庭,中国大陆,36,40,5.4,669
大唐女将樊梨花,2011,金鳌勋 / 黄祖权,徐达初,秦岚 / 刘恺威 / 王妍苏 / 唐宸禹 / 方安娜 / 叶相明 / 吴毅将 / 康华 / 骆达华 / 苗皓钧 / 岳跃利 / 许还山 / 金珈 / 董晓光 / 吴岱融 / 王伊 / 李玉龙 / 陆梅芳 / 于子宽 / 林静 / 张沛然 / 王鑫 / 刘一辰 / 杜玉明 / 刘子菲 / 屈刚 / 陆荣威 / 高晓菲 / 孙嘉厉 / 冯琦,剧情 / 爱情 / 奇幻 / 武侠 / 古装 / 鬼怪,中国大陆,36,45,5.4,731
新萍踪侠影,2011,李惠民,梁志明 / 张勤懿,潘粤明 / 董洁 / 刘松仁 / 米雪 / 刘思彤 / 何彦霓 / 郑晓东,剧情 / 爱情 / 武侠 / 古装,中国大陆,37,40,5.4,429
欢迎爱光临,2010,柯翰辰,孙洁 / 乔安 / 三七,郑元畅 / 李菲儿 / 裴蓓 / 孙坚 / 卜学亮 / 小8,,中国大陆,12,,5.4,717
我怀了你的孩子,2013,郭彤,唐浚,邵兵 / 郭家铭 / 徐洁儿 / 陈艾琳 / 李雨菲,爱情,中国大陆,50,25,5.4,9946
带刀女捕快,2011,邝业生,陈志恒 / 彭艳雯 / 叶敏,欧阳震华 / 佘诗曼 / 姜鸿 / 王翔弘 / 宋春丽 / 娄艺潇 / 徐敏 / 段倩茹 / 奚美娟 / 谷伟,古装,中国大陆 / 香港,34,,5.4,298
刁蛮娇妻苏小妹,2010,邝业生,,郭晋安 / 董璇 / 董维嘉 / 魏骏杰 / 刘庭羽 / 苑琼丹 / 邵传勇 / 骆达华 / 冯敏 / 吴迪 / 关菁,剧情,中国大陆 / 香港,30,,5.4,305
如果没有,2015,余进 / 黄元达,,于莎莎 / 衣云鹤 / 杨玏 / 梁超 / 崔志佳 / 潘斌龙,喜剧,中国大陆,10,10,5.4,690
中华小当家,2005,李力持,小川悦司,萧正楠 / 关智斌 / 押尾学 / 何润东,剧情,中国大陆,30,45,5.4,608
为了新中国前进,2010,桑华 / 冯刚,周文杨 / 卢新宇 / 刘宣萁,王宝强 / 李健 / 赵楚纶 / 张杨 / 陈捷 / 陈创 / 江峰 / 刘天佐 / 孙坚 / 王东栋 / 谢孟伟 / 余皑磊 / 高峰,,中国大陆,22,,5.4,286
青丘狐传说,2016,林玉芬,王莉芝,古力娜扎 / 蒋劲夫 / 陈瑶 / 张若昀 / 王凯 / 金晨 / 翟天临 / 江铠同 / 姚奕辰 / 乔欣 / 小彩旗 / 付辛博 / 唐艺昕 / 张超 / 披拉·尼迪裴善官 / 张雪迎 / 尤靖茹 / 陈若轩 / 刘雅瑟 / 海铃 / 吴庆哲 / 宗峰岩 / 李彧 / 付枚 / 王妍苏 / 李勤勤 / 万妮恩 / 李思澄 / 陶洋 / 王春元 / 陈廷嘉 / 王禛,剧情 / 古装,中国大陆,37,45,5.4,8965
追捕,2010,林龙 / 郝琳,郑颜柳,吴秀波 / 海清 / 邵兵,剧情 / 动作 / 爱情,中国大陆,30,40,5.4,605
奶娘,2007,张家和,蒯本佑,郭珍霓 / 张佳楠 / 杨紫茳 / 须乾 / 陈姝 / 徐熙颜 / 翟乃社,剧情,中国大陆,32,40,5.3,114
突然心动,2008,刘二威,范小天,高曙光 / 陈小艺 / 梁爱琪 / 黄曼,剧情 / 爱情,中国大陆,35,,5.3,192
杀狼花,2011,李小平,金哥 / 戴劲雯,甄锡 / 王奎荣 / 黄海冰 / 苏瑾 / 丹琳 / 张笑君 / 卫小雨 / 杨婧琳 / 李彦明,,中国大陆,25,40,5.3,221
枪声背后,2010,沈雷,袁伟文 / 王卫国,张译 / 聂远 / 吴晓敏 / 郭凯敏 / 何赛飞 / 杨蓉 / 张山 / 谢钢 / 郭鑫 / 陈良平,,中国大陆,26,,5.3,107
岁月如金,2015,阎建钢,王丽萍,张丰毅 / 颜丙燕 / 左小青 / 廖京生 / 李凤绪 / 赵峥 / 高亚麟 / 闫学晶 / 一真 / 刘一诺 / 萨日娜,剧情 / 家庭,中国大陆,42,,5.3,302
女儿红,2017,李三林,刘克中 / 倪骏,王力可 / 沈泰 / 王庆祥 / 刘威 / 冯瑞睿 / 肖雨雨 / 马小茜 / 苏丽 / 马晓伟 / 铁伟光 / 陈逸恒 / 赵晓明 / 蔡玉洁 / 唐以诺,剧情,中国大陆,35,45,5.3,231
闪婚,2010,王小康,王静茹,张铎 / 唐嫣 / 颜丹晨 / 柏寒 / 张凯丽 / 刘芳毓 / 岳跃利 / 寇振海 / 盖克 / 方青卓,剧情 / 家庭,中国大陆,30,45,5.3,1316
城市猎人,2014,黄明升 / 马华干,马焱,林志颖 / 马苏 / 罗家英 / 午马 / 包文婧 / 洪天照 / 魏大勋,奇幻 / 冒险,中国大陆,30,,5.3,105
延安锄奸,2009,林楠,张法纯,郭铁城 / 陈紫函,,中国大陆,27,,5.3,317
边关烽火情,2013,曾晓欣,冯华,于震 / 安以轩 / 曹磊 / 杨琼 / 杨清 / 安钧璨,剧情 / 爱情,中国大陆,36,40,5.3,112
血誓,2013,路奇,薄建利 / 关发明 / 祝昭晖,赵鸿飞 / 杜若溪 / 宣璐 / 严屹宽 / 邬靖靖,剧情 / 爱情,中国大陆,30,,5.3,94
天生无才,2010,上海文广 / 成志超,,欧阳震华 / 魏骏杰 / 王翔弘,,中国大陆,30,,5.3,80
泡沫之夏,2018,于中中,明晓溪 / 李田 / 贾彬彬,张雪迎 / 秦俊杰 / 黄圣池 / 陈欣予 / 黄德毅 / 袁子芸 / 李逸男 / 刘佳 / 宋海颉 / 施羽 / 麦迪娜 / 范晓东 / 丁可 / 代乐乐 / 李若嘉,爱情,中国大陆 / 台湾,36,45,5.3,13998
绝不逗你玩,2016,董成鹏,董成鹏,董成鹏 / 柳岩 / 乔彬,喜剧,中国大陆,4,5,5.3,64
十二星座发财梦,2012,林小鑫、徐超、王博学、黄璜等,未知,周秀娜、杨尚斌、郭子千，何佩瑜、伍冠峯、袁圣殷、辛新等,剧情 / 爱情 / 悬疑,中国大陆,12,30,5.3,50
中国足球,2002,程力栋,万伯翔,胡军 / 王庆祥 / 耿乐 / 俞飞鸿 / 黄海冰 / 祁宏 / 李金羽 / 张玉宁,剧情 / 运动,中国大陆,20,,5.3,49
金玉瑶,2014,朱少杰,黄鉴,郭羡妮 / 苏青 / 邓天晴 / 乔振宇 / 谭凯 / 周牧茵 / 郭明翔 / 马书良 / 徐少强 / 吴岱融 / 陈法蓉 / 郑创译,剧情,中国大陆,40,,5.3,80
铁血战狼,2015,杜军,谈韦 / 徐累 / 刘彦 / 蒋雪蓝,王挺 / 史光辉 / 乔鹏樾,剧情,中国大陆,47,,5.3,90
瞧这两家子,2012,吕小品,邢育森,种丹妮 / 迟帅 / 买红妹 / 张国立 / 王姬,,中国大陆,38,,5.3,69
小五当官,2017,苑立孔,王小坤,文松 / 宋晓峰 / 杨树林 / 刘小光 / 张小伟 / 蒋依杉 / 王小虎 / 孙小飞 / 葛珊珊 / 关婷娜 / 成红,剧情,中国大陆,42,45,5.3,348
川西大决战,2009,李翰韬,杨平章,闾汉彪 / 张春 / 杨刚 / 温谦 / 姚扩,剧情,中国大陆,34,42,5.3,50
左眼诡事,2016,聂军,李晗 / 尹航 / 宾妮,叶祖新 / 王秋紫 / 张璇 / 康磊 / 宗峰岩 / 刘科 / 景岗山 / 雷诺儿 / 吴晴,动作 / 悬疑,中国大陆,13,35,5.3,243
遍地狼烟,2011,虎子,李昌民,杨烁 / 周扬 / 卫仑 / 朱琳 / 李竹 / 王子睿,剧情 / 战争,中国大陆,30,40,5.3,191
双喜盈门,2017,韩兆,韩兆,潘长江 / 丁子玲 / 肖光奕 / 张大静 / 陈嘉男,喜剧,中国大陆,43,45,5.3,310
叶问,2013,范小天,张炭 / 朱逸立 / 任莎 / 范小天,郑嘉颖 / 韩雪 / 宋洋 / 元华 / 梁小龙 / 于荣光 / 刘小锋 / 董勇,剧情 / 动作 / 传记,中国大陆,50,45,5.3,525
特种兵之火凤凰,2013,刘猛,刘猛,徐佳 / 刘晓洁 / 安雅萍 / 程愫 / 杨舒 / 任柯诺 / 赵荀 / 李飞 / 郝率 / 万茜 / 甘露 / 童苡萱 / 洪卫 / 姜艺声 / 何达 / 闪媛媛 / 郭艳 / 侯勇 / 刘金山 / 任天野 / 吴京安,剧情,中国大陆,46,40,5.3,4601
孙子大传,2010,刘心刚,张永琛 / 韩静霆（原著）,张丰毅 / 景甜 / 孙悦 / 尤勇 / 翁虹,剧情 / 历史 / 古装,中国大陆,35,,5.3,206
情锁,2007,林彬,,王美雪 / 李佳璘 / 馨子,,中国大陆,42,,5.3,72
欢乐颂2,2017,简川訸 / 张开宙,袁子弹 / 阿耐,刘涛 / 蒋欣 / 王子文 / 杨紫 / 乔欣 / 王凯 / 邓伦 / 杨烁 / 张陆 / 吴昊宸 / 祖锋 / 陈龙 / 靳东 / 张晨光 / 赵丽娟 / 王宏 / 石云鹏 / 岳旸 / 赵千紫 / 宁文彤 / 刘敏涛,剧情 / 爱情,中国大陆,55,45,5.3,67271
青云志,2016,朱锐斌 / 周远舟 / 刘国辉 / 朱少杰,邵潇逸 / 张少微 / 张戬,李易峰 / 赵丽颖 / 杨紫 / 舒畅 / 王源 / 王俊凯 / 易烊千玺 / 熊乃瑾 / 魏巍 / 何中华 / 唐艺昕 / 秦俊杰 / 赵立新 / 陈创 / 吴樾 / 焦俊艳 / 白雪 / 成毅 / 茅子俊 / 刘学义 / 李晨浩 / 朴铄 / 黄海冰 / 杨旻娜 / 卢星宇 / 谢宁 / 宗峰岩 / 姜鸿 / 葛子铭 / 王斌 / 梁婧娴 / 修庆 / 曾黎 / 任嘉伦 / 汤晶媚 / 郑国霖 / 季肖冰 / 姜震昊 / 丁一 / 戴子翔 / 佟梦实 / 傅程鹏 / 王婉娟 / 杨旭文 / 程诚,奇幻 / 武侠 / 古装,中国大陆,55,45,5.3,122359
鹿鼎记,2008,于敏 / 赵箭,高大庸 / 郎雪枫 / 黄永辉 / 康峰 / 高蓉蓉,黄晓明 / 何琢言 / 钟汉良 / 宁静 / 应采儿 / 舒畅 / 刘孜 / 刘芸 / 祝延平 / 徐锦江 / 李菲儿,动作,中国大陆,50,43,5.3,8483
像风一样离去,2005,陈小雷,,聂远 / 霍思燕 / 黄觉 / 饶敏莉 / 贾妮 / 章申,剧情 / 爱情,中国大陆,25,,5.3,660
鬼吹灯之黄皮子坟,2017,管虎 / 费振翔,冯骥 / 徐速 / 天下霸唱,阮经天 / 徐璐 / 郝好 / 刘潮 / 尚铁龙 / 胡晓光 / 李沐宸 / 梁静 / 于黛琴 / 宋家腾 / 李思博 / 陈友旺 / 王刚 / 丁嘉文 / 曹雪 / 王文涛 / 毕英杰 / 高岛真一 / 李子轩 / 金钊 / 孙垒 / 夏丹 / 刘恋 / 周诗雅,剧情 / 悬疑,中国大陆,20,35,5.3,27664
夏家三千金,2011,沈怡,张雅郡 / 克顿,唐嫣 / 张檬 / 戚薇 / 陈楚河 / 邱泽,剧情 / 爱情 / 家庭,中国大陆,80,48,5.3,7920
活色生香,2015,何澍培,李亚玲,唐嫣 / 李易峰 / 舒畅 / 陈伟霆 / 张智尧 / 黄宥明 / 李溪芮 / 杨旻娜 / 何中华 / 卢星宇 / 迟立静 / 李耀景,剧情 / 爱情 / 古装,中国大陆,44,40,5.3,12263
深宫计,2018,方俊华 / 梅小青,林少枝 / 阮美凤,马浚伟 / 胡定欣 / 刘心悠 / 陈炜 / 张文慈 / 周秀娜 / 马国明 / 萧正楠 / 黄心颖 / 罗霖 / 张慧仪 / 康华 / 米雪 / 李龙基 / 吕珊 / 韩马利 / 潘冠霖 / 李天翔 / 陆诗韵 / 张达伦 / 曾伟权 / 谢雪心 / 赖慰玲 / 李美慧 / 韦家雄 / 关伟伦 / 黄得生 / 袁文杰 / 李忠希 / 邵卓尧 / 王俊棠 / 杨证桦 / 麦玲玲 / 陈志健 / 杜燕歌 / 陈庭欣 / 区霭玲,剧情 / 爱情 / 古装,香港 / 中国大陆,36,40,5.3,11212
将军在上,2017,霍耀良 / 文杰 / 江洪敏,奭辰公子,马思纯 / 盛一伦 / 丁川 / 王楚然 / 张峻鸣 / 潘时七 / 王瑄 / 朱泳腾 / 芦芳生 / 恬妞 / 张瑶 / 于波 / 刘金山 / 刘卫华 / 王力 / 刘孜 / 肖涵 / 王维维 / 倪虹洁 / 张雯 / 张植绿,剧情 / 爱情 / 古装,中国大陆,60,45,5.3,13353
穆桂英挂帅,2011,宫晓东,张建广,苗圃 / 罗晋 / 鄢博雅 / 张铁林 / 斯琴高娃 / 牛丽燕 / 刘恩佑 / 黎涓 / 尹航 / 于承惠 / 李琦,动作 / 爱情 / 古装,中国大陆,39,,5.3,2903
爱情进化论,2018,安竹间,宝卿,张天爱 / 张若昀 / 许魏洲 / 何泓姗 / 赵东泽 / 梁宝羚 / 许娣 / 孙松 / 张龄心 / 白冰,剧情 / 爱情,中国大陆,40,45,5.3,11670
抓住彩虹的男人,2015,吴锦源,桐华,刘恺威 / 李东学 / 郑爽 / 刘雨欣 / 杨紫彤 / 周海媚 / 李玲玉 / 张芷溪 / 谢君豪,剧情 / 爱情,中国大陆,30,45,5.3,4314
西游记,2010,程力栋,吴承恩 / 张平喜,费振翔 / 陈司翰 / 谢宁 / 牟凤彬 / 印小天 / 韩雪 / 刘孜 / 于娜 / 王帅 / 陈德容 / 午马 / 韩栋,剧情 / 动作 / 奇幻 / 冒险,中国大陆,52,42,5.3,2332
马永贞,2011,鞠觉亮 / 邹集城,依辉,陈国坤 / 王紫瑄 / 周牧茵 / 樊少皇 / 徐少强 / 何中华 / 涂圣成,剧情 / 动作,中国大陆,39,45,5.3,142
医馆笑传2,2016,梁国冠,黄青蕉 / 朱凌峰,李佳航 / 姜妍 / 李金铭 / 王彦霖,剧情 / 喜剧 / 古装,中国大陆,48,45,5.3,521
单身公主相亲记,2010,陈铭章,顾奕 / 蔡德明 / 迷茶,林志颖 / 郭品超 / 赵子靓 / 陈彦妃 / 洪小铃 / 雷佳音,剧情 / 爱情,中国大陆,30,45,5.3,2384
福娃奥运漫游记,2008,曾伟京,邹静之,张国立 / 陶虹 / 梅婷 / 金海心 / 张靓颖 / 曹颖 / 潘粤明 / 龚格尔 / 陆建艺,,中国大陆,100,,5.3,223
产科男医生,2014,周德华,张治原,李小璐 / 贾乃亮 / 朱铁 / 郭凯敏 / 刘佳 / 许圣楠 / 杨奇鸣 / 王思雅 / 马苏 / 徐敏 / 杜宁林 / 高蓓蓓 / 苏瑾 / 刘涛 / 范明 / 翁虹 / 刘芸 / 杨议 / 陈鸿梅 / 颜丹晨 / 付枚,剧情 / 爱情,中国大陆,40,,5.3,1837
咱们相爱吧,2016,刘江,史海伟,张静初 / 张歆艺 / 秦岚 / 袁弘 / 明道 / 张晞临 / 奇道 / 柳小海 / 董维嘉 / 杨青 / 盖克 / 马程程,剧情 / 爱情,中国大陆,58,45,5.3,6755
女才男貌,2005,蒋家骏,周涌,于娜 / 黄晓明 / 印小天 / 王海珍 / 黎一萱 / 姜华 / 戴军 / 蒋冰 / 于毅 / 任山 / 高磊 / 王伟华,剧情 / 爱情,中国大陆,20,45,5.3,1649
大金脉,2012,王文杰 / 崔卫东,张永琛,邵兵 / 王力可 / 黄维德 / 郑逸桐 / 杨紫彤 / 刘奕君 / 王焕鑫 / 杨冬 / 山崎敬一 / 陈逸恒 / 周里京 / 北岗,剧情 / 战争,中国大陆,30,,5.3,60
小楼又东风,2018,吴家骀 / 黄一钦,卢敏 / 黄琛 / 蒲维 / 王昊天,严屹宽 / 宋轶 / 朱梓骁 / 姚安濂 / 李欣聪 / 李颖 / 李添诺 / 潘彦霖 / 黄靖芯 / 王诗槐,剧情 / 爱情,中国大陆,46,45,5.3,2674
我家有喜,2012,丁仰国,李正虎 / 张佳 / 墨微,海陆 / 高梓淇 / 李佳航 / 刘威 / 方青卓 / 刘瑞琪 / 万茜 / 李舒桐 / 关雪盈,剧情 / 喜剧 / 家庭,中国大陆,80,45,5.3,1364
下一站，别离,2018,潘越,邓窅瑜 / 马竞 / 巩智星,于和伟 / 李小冉 / 邬君梅 / 姚奕辰 / 谈莎莎 / 郑奇 / 李晓峰 / 周铁 / 王汀 / 杜娟 / 苏拉文雅,剧情 / 爱情,中国大陆,40,45,5.3,3458
煮妇神探,2016,吴锦源,陈建忠,李小璐 / 贾乃亮 / 刘恩佑 / 黄宥明 / 傅迦 / 李子峰 / 吕一 / 刘萌萌 / 何明翰 / 许绍雄,剧情 / 悬疑,中国大陆,41,45,5.3,3267
红箭,2014,陈亚洲,田然 / 马晓宇 / 张帆,刘钧 / 吕佳容 / 修庆 / 孙岚,,中国大陆,36,45,5.2,83
内衣先生,2018,少雄 / 罗惠德,郑万隆 / 闫安 / 胡震宇 / 安翔 / 曾云云 / 杨帆 / 姬小梅,史磊 / 孟子义 / 王小利 / 王雅捷 / 唐鉴军 / 蒋典 / 李雪歌 / 岳旸 / 党涛 / 王宣予 / 翟星月 / 柴蔚 / 张圣岳 / 刘凌志 / 夏天 / 刘旭 / 明俊臣 / 白小英楠 / 余薇薇 / 来喜 / 刘亚津 / 刘凯,喜剧 / 爱情,中国大陆,42,45,5.2,1225
快乐2004,2004,宏桥,陈龙骧 / 环玥,杨千嬅 / 陈明真 / 满江 / 黄安 / 沙宝亮 / 马千珊 / 田馥甄 / 金海心 / 王洁实 / 谢莉斯 / 叶蓓 / 戴娆 Rao Dai / 李慧珍 / 任家萱 / 陈嘉桦,音乐 / 歌舞,中国大陆,3,64,5.2,317
